match_id,player_gamertag,medal_id,count,name,classification,difficulty,mapid,is_team_game,playlist_id,game_variant_id,is_match_over,completion_date,match_duration,game_mode,map_variant_id,year,month,month_name,day_of_week
9169d1a3-955c-4ea9-a9a4-6d57da097660,EcZachly,298813630,1,Spartan Charge,Style,135.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,b5ea7230-3730-4b3b-9239-8fe71319b9df,2016,2,2016-02,Saturday
9169d1a3-955c-4ea9-a9a4-6d57da097660,EcZachly,2430242797,1,Killing Spree,KillingSpree,45.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,1571fdac-e0b4-4ebc-a73a-6e13001b71d3,True,2016-02-20,,,b5ea7230-3730-4b3b-9239-8fe71319b9df,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,3261908037,9,Headshot,WeaponProficiency,60.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,2078758684,2,Double Kill,MultiKill,45.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,824733727,1,Distraction,Style,150.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,1080468863,1,Perfect Kill,WeaponProficiency,45.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,2838259753,1,Protector,Style,145.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
5ae5a459-6372-4915-93a7-a63173230f34,EcZachly,2430242797,1,Killing Spree,KillingSpree,45.0,caacb800-f206-11e4-81ab-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,66b665c7-0791-4dfa-a176-8365ff4ef72f,2016,2,2016-02,Saturday
8b62b453-6418-4a24-9dae-156f00fcc30b,EcZachly,3261908037,5,Headshot,WeaponProficiency,60.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-19,,,,2016,2,2016-02,Friday
8b62b453-6418-4a24-9dae-156f00fcc30b,EcZachly,2028249938,1,Carrier Kill,CaptureTheFlag,40.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-19,,,,2016,2,2016-02,Friday
8b62b453-6418-4a24-9dae-156f00fcc30b,EcZachly,2155964350,3,Fast Break,Breakout,55.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-19,,,,2016,2,2016-02,Friday
8b62b453-6418-4a24-9dae-156f00fcc30b,EcZachly,2078758684,1,Double Kill,MultiKill,45.0,c7edbf0f-f206-11e4-aa52-24be05e24f7e,True,f72e0ef0-7c4a-4307-af78-8e38dac3fdba,1e473914-46e4-408d-af26-178fb115de76,True,2016-02-19,,,,2016,2,2016-02,Friday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,3261908037,2,Headshot,WeaponProficiency,60.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,3486286344,1,Airborne Snapshot!,WeaponProficiency,10.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,2782465081,1,Reversal,Style,115.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,3400287617,1,Close Call,Style,155.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,3001183151,1,First Strike,Style,180.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
4742b653-4e9f-4fd7-a414-75b279235e5d,EcZachly,250435527,1,Brawler,Style,195.0,cb914b9e-f206-11e4-b447-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,43e4d07a-5664-4813-9b95-1c0c6387cca5,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,250435527,1,Brawler,Style,195.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,3001183151,1,First Strike,Style,180.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
3668fd3c-53f2-42f2-a337-8af81fcf551b,EcZachly,3261908037,7,Headshot,WeaponProficiency,60.0,cdee4e70-f206-11e4-87a2-24be05e24f7e,True,c98949ae-60a8-43dc-85d7-0feb0b92e719,257a305e-4dd3-41f1-9824-dfe7e8bd59e1,True,2016-02-20,,,,2016,2,2016-02,Saturday
